NodeIndex,GeneSymbol,AAA,PAD
3966,SPC25,0,0
3967,LAMB1,0,0
3968,TRIM32,0,0
3969,JADE1,0,0
3970,CINP,0,0
3971,CCL4,0,0
3972,RPL22L1,0,0
3973,ARPC2,0,0
3974,COX7A2L,0,0
3975,OSTM1,0,0
3976,ITPR3,0,0
3977,UQCR11,0,0
3978,MAGED1,0,0
3979,MYOZ2,0,0
3980,RYR2,0,0
3981,OAZ2,0,0
3982,HLA-DOA,0,0
3983,OPA1,0,0
3984,PLCB2,0,0
3985,NME2,0,0
3986,FOXO3,0,0
3987,RAP1A,0,0
3988,ELK1,0,0
3989,TMEM67,0,0
3990,MAGOHB,0,0
3991,ADGRA1,0,0
3992,SLC6A20,0,0
3993,TERF2,0,0
3994,SNCA,0,0
3995,ETS2,0,0
3996,TPD52L1,0,0
3997,DOK3,0,0
3998,FAAP20,0,0
3999,CRYGS,0,0
4000,CNIH3,0,0
4001,ACRBP,0,0
4002,MRPS21,0,0
4003,VTI1A,0,0
4004,AP5S1,0,0
4005,NR1D1,0,0
4006,FYCO1,0,0
4007,NUP210,0,0
4008,KLHL13,0,0
4009,VPS26B,0,0
4010,TBXA2R,0,0
4011,ROBO1,0,0
4012,MRPL55,0,0
4013,EPHB6,0,0
4014,VWC2,0,0
4015,HOXB6,0,0
4016,DLST,0,0
4017,TLL2,0,0
4018,ADM2,0,0
4019,NCOA5,0,0
4020,EED,0,0
4021,IMPG1,0,0
4022,SORT1,0,0
4023,RPS25,0,0
4024,MYH8,0,0
4025,GNA11,0,0
4026,HEATR1,0,0
4027,SCRT1,0,0
4028,SLC35B2,0,0
4029,ANKS6,0,0
4030,NUP160,0,0
4031,ANKK1,0,0
4032,MRAS,0,0
4033,TLR1,0,0
4034,PTPA,0,0
4035,FARS2,0,0
4036,IVL,0,0
4037,SERPINF2,0,0
4038,ERMARD,0,0
4039,FAM8A1,0,0
4040,DHX35,0,0
4041,MT-CO1,0,0
4042,SUV39H2,0,0
4043,CLMP,0,0
4044,ERV3-1,0,0
4045,CABP1,0,0
4046,WDR12,0,0
4047,NOTCH4,0,0
4048,OSMR,0,0
4049,BANF1,1,0
4050,NDUFS8,0,0
4051,NQO1,0,0
4052,PMAIP1,0,0
4053,GGCX,0,0
4054,SLC4A7,0,0
4055,SORD,0,0
4056,SORBS3,0,0
4057,SNRPC,0,0
4058,TOMM70,0,0
4059,TUBGCP5,0,0
4060,MRPL47,0,0
4061,P2RX3,0,0
4062,SH3TC2,0,0
4063,WBP1,0,0
4064,TFAP4,0,0
4065,SNAP29,0,0
4066,MAP3K1,0,0
4067,CUTA,0,0
4068,ORMDL3,0,0
4069,KCNJ12,0,0
4070,AFMID,0,0
4071,SCNN1B,0,0
4072,BCKDHB,0,0
4073,PIP5K1C,0,0
4074,CYP2C18,0,0
4075,CNN1,1,0
4076,IL2RB,0,0
4077,CELSR1,0,0
4078,PRMT7,0,0
4079,FZD6,0,0
4080,CKMT2,0,0
4081,HAUS3,0,0
4082,SHLD1,0,0
4083,EIF3D,0,0
4084,IRF2BPL,0,0
4085,ATP1B3,0,0
4086,SLC6A5,0,0
4087,CCDC47,0,0
4088,USP13,0,0
4089,TFPT,0,0
4090,MAD2L1,0,0
4091,CPEB1,0,0
4092,ATG7,0,0
4093,RASGRP3,0,0
4094,TREM2,0,0
4095,ALKBH2,0,0
4096,SLC22A4,0,0
4097,FZD4,0,0
4098,REXO4,0,0
4099,PRPF40A,0,0
4100,DLGAP3,0,0
4101,DCP2,0,0
4102,NPAS4,0,0
4103,EXOC3L4,0,0
4104,SRRM3,0,0
4105,GMPPA,0,0
4106,CAB39L,0,0
4107,MKI67,0,0
4108,GPATCH2L,0,0
4109,SRRM1,0,0
4110,NXN,0,0
4111,PES1,0,0
4112,CPB2,1,0
4113,ULK1,0,0
4114,THOC7,0,0
4115,GPD2,0,0
4116,TENT4B,0,0
4117,PXDNL,0,0
4118,KCNC1,0,0
4119,PRSS12,0,0
4120,NDUFV3,0,0
4121,UBE2D4,0,0
4122,C5orf49,0,0
4123,DDB1,0,0
4124,RBM4,0,0
4125,WNT5B,0,0
4126,RIPOR2,0,0
4127,ANAPC10,0,0
4128,EPHB1,0,0
4129,WNT9A,0,0
4130,ADGRL2,0,0
4131,POLR2A,0,0
4132,STAT5B,0,0
4133,MLX,0,0
4134,SLCO1A2,0,0
4135,RNF123,0,0
4136,DENR,0,0
4137,ADORA1,0,0
4138,TAF4,0,0
4139,IRF2,0,0
4140,CEP41,0,0
4141,ADAMTS12,0,0
4142,SDC4,0,0
4143,RCVRN,0,0
4144,ACOT4,0,0
4145,NPFFR1,0,0
4146,RNF139,0,0
4147,SALL1,0,0
4148,MICAL1,0,0
4149,THBS2,1,0
4150,CORO1B,0,0
4151,HNRNPH3,0,0
4152,SLX4,0,0
4153,CEACAM1,0,0
4154,EGR1,0,0
4155,OPHN1,0,0
4156,SLC26A2,0,0
4157,KIT,0,0
4158,SERPINF1,0,0
4159,ADRA2B,0,0
4160,HSPB2,0,0
4161,PLEKHA5,0,0
4162,BLM,0,0
4163,PIK3CA,0,0
4164,LCN1,0,0
4165,DERL3,0,0
4166,MGMT,0,0
4167,TFR2,0,0
4168,VANGL2,0,0
4169,POLR1B,0,0
4170,NACA2,0,0
4171,CYP2A6,0,0
4172,AGXT,0,1
4173,CD24,0,0
4174,VIM,1,0
4175,GYS2,0,0
4176,DDX3Y,0,0
4177,FGG,1,0
4178,CDKN1A,0,0
4179,ARHGDIG,0,0
4180,AP2M1,0,0
4181,OLFM3,0,0
4182,SUPT4H1,0,0
4183,HBA2,1,0
4184,RRP1B,0,0
4185,TLE7,0,0
4186,MRPS28,0,0
4187,PICK1,0,0
4188,KLHL12,0,0
4189,FCGR2A,0,0
4190,PTGER2,0,0
4191,PARD6B,0,0
4192,GADD45G,0,0
4193,NDP,0,0
4194,DNAJC8,0,0
4195,CNOT2,0,0
4196,RFK,0,0
4197,SPINT1,0,0
4198,ITGAE,0,0
4199,CCT2,0,0
4200,CELA2A,0,0
4201,HSD17B13,0,0
4202,ZNF207,0,0
4203,RXYLT1,0,0
4204,PCGF6,0,0
4205,GNPDA2,0,0
4206,WDFY3,0,0
4207,MTMR4,0,0
4208,PXMP4,0,0
4209,SAA4,1,0
4210,PIGL,0,1
4211,DOCK8,0,0
4212,DDX42,0,0
4213,SMAD6,0,0
4214,MYLK4,0,0
4215,KLHDC2,0,0
4216,FTSJ3,0,0
4217,SFRP2,0,0
4218,LAMB2,0,0
4219,NPTN,0,0
4220,PTPRR,0,0
4221,HINFP,0,0
4222,SF3B2,0,0
4223,MGST2,0,0
4224,ACSS1,0,0
4225,WNT8A,0,0
4226,RPS6KA1,0,0
4227,NDUFA4L2,0,0
4228,RUVBL2,0,0
4229,JAK3,0,0
4230,POU3F3,0,0
4231,PCSK9,0,1
4232,STXBP2,0,0
4233,PNLIPRP3,0,0
4234,ACVR2B,0,0
4235,PLA2G15,0,0
4236,SLU7,0,0
4237,GAB2,0,0
4238,ECH1,0,0
4239,RPP14,0,0
4240,TPRKB,0,0
4241,TM6SF2,0,0
4242,BMP2,0,0
4243,PHKG2,0,0
4244,GORASP1,0,0
4245,BCAT2,0,0
4246,PATL2,0,0
4247,SPG21,0,0
4248,UBE2E1,0,0
4249,HNRNPR,0,0
4250,FKBP10,0,0
4251,USP28,0,0
4252,NELFB,0,0
4253,PSMD6,0,0
4254,SLCO1B1,0,0
4255,EYS,0,0
4256,SCN4A,0,0
4257,PAF1,0,0
4258,SLC4A1AP,0,0
4259,EXOSC9,0,0
4260,HRAS,0,0
4261,E2F4,0,0
4262,FDXR,0,0
4263,CMTM6,0,0
4264,SSH1,0,0
4265,CSNK2A3,0,0
4266,TTL,0,0
4267,ADIPOQ,1,0
4268,RASL10A,0,0
4269,XYLT2,0,0
4270,SLC35D1,0,0
4271,NOA1,0,0
4272,RNASE3,0,0
4273,UCK1,0,0
4274,DLX5,0,0
4275,IMMT,0,0
4276,GDAP1,0,0
4277,KIF18B,0,0
4278,CDC42,0,0
4279,PARP12,0,0
4280,MYH9,0,0
4281,IL23R,0,0
4282,AHCYL2,0,0
4283,CXCL9,0,0
4284,BIRC6,0,0
4285,NDUFA4,0,0
4286,TNPO1,0,0
4287,COX6B2,0,0
4288,MAL2,0,0
4289,NDUFB2,0,0
4290,CALHM1,0,0
4291,HBM,0,0
4292,ST6GAL1,0,0
4293,CPSF7,0,0
4294,CYP17A1,0,0
4295,CORO1A,0,0
4296,GEMIN7,0,0
4297,GLDC,0,0
4298,TGFB1I1,0,0
4299,SMC6,0,0
4300,TAF1A,0,0
4301,JMJD4,0,0
4302,BBS4,0,0
4303,TXLNA,0,0
4304,RAMACL,0,0
4305,VPS52,0,0
4306,RPS4Y1,0,0
4307,HSD17B7,0,0
4308,IFI44L,0,0
4309,LBR,0,0
4310,KAT6B,0,0
4311,XYLB,0,0
4312,PRKCA,0,0
4313,LIMK1,0,0
4314,PAPOLB,0,0
4315,DCLRE1A,0,0
4316,ERN2,0,0
4317,HNRNPD,0,0
4318,AGL,0,0
4319,UBA3,0,0
4320,DDC,0,0
4321,RC3H2,0,0
4322,AVPR1A,0,0
4323,SF3B3,0,0
4324,ALAS2,0,0
4325,CYP7A1,0,0
4326,MYL9,1,0
4327,SLC17A6,0,0
4328,WT1,0,0
4329,PDGFRA,0,0
4330,CDC25A,0,0
4331,E2F7,0,0
4332,RHOBTB3,0,0
4333,RPS2,0,0
4334,PLXNB1,0,0
4335,PORCN,0,0
4336,SCT,0,0
4337,PSMD4,0,0
4338,CHRAC1,0,0
4339,PRKCD,0,0
4340,ZNF44,0,0
4341,SLC25A23,0,0
4342,DEFA6,0,0
4343,DPPA4,0,0
4344,EEF1A1,0,0
4345,RPL22,1,0
4346,VCP,1,0
4347,PITX1,0,0
4348,TAMM41,0,0
4349,MIS18A,0,0
4350,MT-ND1,0,0
4351,CCL15,0,0
4352,NOLC1,0,0
4353,DDX19A,0,0
4354,BCAP31,0,0
4355,DHPS,0,0
4356,PPP2R3A,0,0
4357,COLGALT1,0,0
4358,CLEC4G,0,0
4359,GAB1,0,0
4360,KHSRP,0,0
4361,PROZ,0,0
4362,ARMT1,0,0
4363,FGF22,0,0
4364,SLIT3,0,0
4365,ACSF3,0,0
4366,INS,0,1
4367,RFC2,0,0
4368,PLAC8,0,0
4369,CACNB3,0,0
4370,TEPSIN,0,0
4371,ALKBH4,0,0
4372,CYP2J2,0,0
4373,PRKCE,0,0
4374,DSC2,0,0
4375,TBC1D4,0,0
4376,USH1G,0,0
4377,PRPF40B,0,0
4378,MFN2,0,0
4379,GINS3,0,0
4380,TSPAN12,0,0
4381,MRPS31,0,0
4382,CORO7,0,0
4383,CERK,0,0
4384,CDKN2B,0,0
4385,STIP1,0,0
4386,ALB,1,1
4387,HELZ2,0,0
4388,VRK3,0,0
4389,MAPK1,0,0
4390,NOXO1,0,0
4391,TGFBR1,1,1
4392,AMPD1,0,0
4393,SLC22A7,0,0
4394,VPS39,0,0
4395,GALNT12,0,0
4396,NASP,0,0
4397,FANCE,0,0
4398,RBM25,0,0
4399,LIM2,0,0
4400,PCGF2,0,0
4401,PAFAH1B3,0,0
4402,FGF8,0,0
4403,MEN1,0,0
4404,DHCR7,0,0
4405,LFNG,0,0
4406,HPN,0,0
4407,PWWP3B,0,0
4408,PLPP4,0,0
4409,SIK1,0,0
4410,SUGCT,0,0
4411,PTCD3,0,0
4412,STK26,0,0
4413,DISC1,0,0
4414,BAG6,0,0
4415,ALKBH3,0,0
4416,SUPV3L1,0,0
4417,HDAC1,0,0
4418,TLN2,0,0
4419,PMS2,0,0
4420,TALDO1,0,0
4421,GPS1,0,0
4422,DEFA4,0,0
4423,AKR1D1,0,0
4424,H4C9,0,0
4425,WDR82,0,0
4426,GNG13,0,0
4427,MVB12B,0,0
4428,PAPPA,0,0
4429,PCF11,0,0
4430,MYL5,0,0
4431,ZYX,0,0
4432,SF3B6,0,0
4433,ATM,0,1
4434,ZNF763,0,0
4435,ITPA,0,0
4436,NDUFV1,0,0
4437,COG5,0,0
4438,ARF5,0,0
4439,GRIN3B,0,0
4440,CTRB2,0,0
4441,RGS19,0,0
4442,ADH1C,0,0
4443,PHLPP1,0,0
4525,PEX11A,0,0
4526,SCFD1,0,0
4527,DDX58,0,0
4528,C9orf72,0,0
4529,KCNIP1,0,0
4530,UPRT,0,0
4531,CTSD,1,0
4532,RNASEH2A,0,0
4533,ALOX5,0,0
4534,SERPINB10,0,0
4535,TRAF3IP3,0,0
4536,IL10RA,0,0
4537,MRPS9,0,0
4538,CLU,1,0
4539,MMP7,0,0
4540,CASP6,0,0
4541,IFT122,0,0
4542,WASF3,0,0
4543,PRIMPOL,0,0
4544,EFL1,0,0
4545,TDP1,0,0
4546,CYP2E1,0,0
4547,CCL25,0,0
4548,PPP1R3C,0,0
4549,NPRL3,0,0
4550,VAC14,0,0
4551,TMEM116,0,0
4552,CXCR5,0,0
4553,ST8SIA2,0,0
4554,CENPI,0,0
4555,BMP8A,0,0
4556,GEMIN5,0,0
4557,RNF5,0,0
4558,NDUFC1,0,0
4559,MRPS23,0,0
4560,WDR36,0,0
4561,RBPJ,0,0
4562,CLDN25,0,0
4563,TGFB2,1,1
4564,RAB3IL1,0,0
4565,SEC61A2,0,0
4566,LGALS9,0,0
4567,TPM1,0,0
4568,MESP2,0,0
4569,GNG3,0,0
4570,RETREG1,0,0
4571,SGK1,0,0
4572,NFYC,0,0
4573,FBXL14,0,0
4574,COL9A3,0,0
4575,DPY30,0,0
4576,CTRL,0,0
4577,CEPT1,0,0
4578,TPSD1,0,0
4579,HOXA10,0,0
4580,DPYD,0,0
4581,TUT1,0,0
4582,INSR,0,0
4583,PNPT1,0,0
4584,TSC22D3,0,0
4585,DGAT2,0,0
4586,TRPM3,0,0
4587,PARP1,0,0
4588,WDR77,0,0
4589,FBXO44,0,0
4590,LAMA3,0,0
4591,GPR1,0,0
4592,PUS10,0,0
4593,FOXD3,0,0
4594,KDM5C,0,0
4595,RXRB,0,0
4596,ZCCHC8,0,0
4597,RTP4,0,0
4598,PAX4,0,0
4599,TMSB4X,0,0
4600,NCALD,0,0
4601,HCFC2,0,0
4602,NPAS2,0,0
4603,AZU1,0,0
4604,BUD31,0,0
4605,E2F1,0,0
4606,GPX5,0,0
4607,PSMC3IP,0,0
4608,MED14,0,0
4609,CISH,0,0
4610,NEO1,0,0
4611,FBXL15,0,0
4612,NPY,0,0
4613,GSTT2B,0,0
4614,DPYSL2,1,0
4615,BRF1,0,0
4616,S100A4,0,0
4617,XRCC3,0,0
4618,POU2F2,0,0
4619,EIF3L,0,0
4620,ACOX2,0,0
4621,FOXH1,0,0
4622,GNLY,0,0
4623,PEX1,0,0
4624,NAA30,0,0
4625,VAV3,0,0
4626,DDIT3,0,0
4627,OCLN,0,0
4628,A4GALT,0,0
4629,CCPG1,0,0
4630,UBE2J1,0,0
4631,BBS5,0,0
4632,DNAJB14,0,0
4633,ATF4,0,0
4634,TNFRSF1B,0,0
4635,HYKK,0,0
4636,ZFP62,0,0
4637,LIPE,0,0
4638,TMEM37,0,0
4639,MPP2,0,0
4640,CNGB1,0,0
4641,LPXN,0,0
4642,RPS19BP1,0,0
4643,CACHD1,0,0
4644,CGA,0,0
4645,PTPRN,0,0
4646,GSK3B,0,0
4647,TDP2,0,0
4648,SPP1,1,0
4649,PLCB4,0,0
4650,KLHL9,0,0
4651,CACYBP,0,0
4652,SKA3,0,0
4653,ASF1B,0,0
4654,RBP3,0,0
4655,CHMP7,0,0
4656,DGCR2,0,0
4657,SIRT7,0,0
4658,HIP1,0,0
4659,WNT1,0,0
4660,PPIL3,0,0
4661,MNX1,0,0
4662,R3HDML,0,0
4663,YWHAG,0,0
4664,RPS18,0,0
4665,IDNK,0,0
4666,CYREN,0,0
4667,SERPINE1,0,1
4668,PIGP,0,0
4669,PHAX,0,0
4670,ZIC1,0,0
4671,IL1B,0,0
4672,ITGA3,0,0
4673,SLC22A3,0,0
4674,C2orf49,0,0
4675,PBRM1,0,0
4676,NDUFB1,0,0
4677,MAP3K14,0,0
4678,USP4,0,0
4679,UNC93B1,0,0
4680,GAL,0,0
4681,TDRD7,0,0
4682,TPM4,0,0
4683,NLRP6,0,0
4684,STAG3,0,0
4685,ABCB4,0,0
4686,ACTN1,1,0
4687,THOC3,0,0
4688,IL22RA1,0,0
4689,SDR42E1,0,0
4690,PLLP,0,0
4691,PEX11G,0,0
4692,PPP4R1,0,0
4693,KLRG1,0,0
4694,LAMA4,0,0
4695,SPACA9,0,0
4696,ERF,0,0
4697,NOMO2,0,0
4698,TTLL12,0,0
4699,UBE2A,0,1
4700,UBE2S,0,0
4701,SERPINB3,0,0
4702,CD8A,0,0
4703,CD151,0,0
4704,REV3L,0,0
4705,PASK,0,0
4706,FFAR2,0,0
4707,CHST14,0,0
4708,PIK3CD,0,0
4709,SOST,0,0
4710,GALT,0,0
4711,POP4,0,0
4712,GABARAPL2,0,0
4713,ATP2A3,0,0
4714,ERO1A,0,0
4715,CS,0,0
4716,CEP350,0,0
4717,ADSS1,0,0
4718,IDH3G,0,0
4719,MAP1S,0,0
4720,SYN3,0,0
4721,INPP1,0,0
4722,H2AX,0,0
4723,MTIF2,0,0
4724,GPC4,0,0
4725,PYGM,0,0
4726,PSG1,0,0
4727,P2RX2,0,0
4728,LSM4,0,0
4729,FLT4,0,0
4730,BRCA1,0,0
4731,TRAPPC4,0,0
4732,OC90,0,0
4733,TG,0,0
4734,LIFR,0,0
4735,ATP1A2,0,0
4736,SPN,0,0
4737,MPZL1,0,0
4738,STRAP,0,0
4739,AMDHD2,0,0
4740,NDUFA11,0,0
4741,HSDL2,0,0
4742,RPP30,0,0
4743,SS18,0,0
4744,PIK3C2B,0,0
4745,RFWD3,0,0
4746,SFRP5,0,0
4747,HACD1,0,0
4748,RPGRIP1,0,0
4749,EMC6,0,0
4750,RASGRP1,0,0
4751,RET,0,0
4752,TRIB1,0,0
4753,DNAH1,0,0
4754,THRB,0,0
4755,HPD,0,0
4756,DDX27,0,0
4757,HOXA9,0,0
4758,GNGT1,0,0
4759,CACNG4,0,0
4760,BAG4,0,0
4761,SUDS3,0,0
4762,CSF3R,0,0
4763,ANK2,0,0
4764,MYLK,1,1
4765,PARK7,0,0
4766,MYCBP2,0,0
4767,CFTR,0,0
4768,PSMB4,0,0
4769,CENPU,0,0
4770,COG6,0,0
4771,PTDSS1,0,0
4772,NOL10,0,0
4773,DPYSL5,0,0
4774,RGS7,0,0
4775,DAB2,0,0
4776,CPSF3,0,0
4777,PDGFRB,0,0
4778,DYNC1H1,0,0
4779,RFX5,0,0
4780,MSI2,0,0
4781,RAB27A,0,0
4782,TUBB,0,0
4783,POLR1E,0,0
4784,MRPL38,0,0
4785,NIFK,0,0
4786,SCAF4,0,0
4787,AP5Z1,0,0
4788,BMS1,0,0
4789,TBC1D10C,0,0
4790,IFNA7,0,0
4791,OGG1,0,0
4792,XIAP,0,0
4793,LOR,0,0
4794,WDR6,0,0
4795,UNC5C,0,0
4796,CD28,0,0
4797,PRDM14,0,0
4798,ASPM,0,0
4799,PSMB1,0,0
4800,RAB18,0,0
4801,REC8,0,0
4802,PAX2,0,0
4803,SMAD4,1,1
4804,TUBB4B,0,0
4805,GART,0,0
4806,TAF13,0,0
4807,RASSF1,0,0
4808,CLASRP,0,0
4809,KDM6A,0,0
4810,WNT16,0,0
4811,RAD51AP1,0,0
4812,DPF2,0,0
4813,YIPF3,0,0
4814,RPS3A,0,0
4815,LRP2,0,0
4816,ACADS,0,0
4817,CUX1,0,0
4818,FAM166C,0,0
4819,GUF1,0,0
4820,ASPN,0,0
4821,GOT1L1,0,0
4822,EPO,0,0
4823,MAP3K4,0,0
4824,TERF2IP,0,0
4825,BRD2,0,0
4826,HOXC13,0,0
4827,DYNLRB1,0,0
4828,TARBP2,0,0
4829,TPRN,0,0
4830,CACTIN,0,0
4831,SLC8A2,0,0
4832,EPHA8,0,0
4833,CHAF1B,0,0
4834,SCML2,0,0
4835,NDUFB9,0,0
4836,CXCL5,0,0
4837,RBFOX3,0,0
4838,GHR,0,0
4839,DNAAF5,0,0
4840,GALNT7,0,0
4841,GLYCTK,0,0
4842,PPP2R1B,0,0
4843,TNNI3,0,0
4844,LPCAT4,0,0
4845,PLCD1,0,0
4846,KAT8,0,0
4847,MAPK11,0,0
4848,DENND2B,0,0
4849,ZFAND1,0,0
4850,DUOXA2,0,0
4851,GHSR,0,0
4852,MCM7,0,0
4853,GPR42,0,0
4854,SKIV2L,0,1
4855,HSPB1,1,0
4856,ATXN7L3,0,0
4857,CTPS1,0,0
4858,P3H3,0,0
4859,EDN1,0,0
4860,RLBP1,0,0
4861,GAS2L1,0,0
4862,SC5D,0,0
4863,GEMIN6,0,0
4864,PGAM4,0,0
4865,CSF1,0,0
4866,CALCR,0,0
4867,ALG8,0,0
4868,YAF2,0,0
4869,DLG5,0,0
4870,STX12,0,0
4871,UQCRC1,0,0
4872,RGMB,0,0
4873,VEGFD,0,0
4874,ATL3,0,0
4875,HSPG2,0,0
4876,INVS,0,0
4877,HIF1AN,0,0
4878,TIMM17B,0,0
4879,ABCD2,0,0
4880,ZC3HAV1,0,0
4881,MRPS26,0,0
4882,ZBP1,0,0
4883,MSH6,0,0
4884,TIMP1,1,0
4885,BTC,0,0
4886,DNAAF1,0,0
4887,DNAAF3,0,0
4888,AMBRA1,0,0
4889,CASP5,0,0
4890,P2RX1,0,0
4891,SLC25A43,0,0
4892,GABRG1,0,0
4893,CHM,0,0
4894,IK,0,0
4895,PCARE,0,0
4896,POMGNT2,0,0
4897,CARS1,0,0
4898,RDX,0,0
4899,UBL7,0,0
4900,ARF4,0,0
4901,PRKD2,0,0
4902,ZC3HC1,0,0
4903,ANGPT1,0,0
4904,CCDC151,0,0
4905,DNAJC9,0,0
4906,ITIH2,1,0
4907,PPP1R3D,0,0
4908,KCNJ13,0,0
4909,DR1,0,0
4910,CASP1,0,0
4911,ABCF2,0,0
4912,OTUD3,0,0
4913,XBP1,0,0
4914,WDHD1,0,0
4915,UBE2V2,0,0
4916,ITGA1,0,0
4917,REL,0,0
4918,WASHC3,0,0
4919,HLA-C,0,0
4920,CASS4,0,0
4921,CCDC74B,0,0
4922,KRT1,0,0
4923,ADHFE1,0,0
4924,FEM1A,0,0
4925,SLCO1B3,0,0
4926,KIAA0319,0,0
4927,ATP1A1,0,0
4928,OBP2A,0,0
4929,FSCN1,0,0
4930,UHMK1,0,0
4931,UBFD1,0,0
4932,ALKBH1,0,0
4933,NKX2-1,0,0
4934,DDIT4,0,0
4935,GNAS,0,0
4936,IVD,0,0
4937,GPHN,0,0
4938,COPS7A,0,0
4939,PPP1CA,0,0
4940,CHST10,0,0
4941,EIF6,0,0
4942,MX1,0,0
4943,VPS18,0,0
4944,KIF15,0,0
4945,IL13RA2,0,0
4946,ATP6V1G3,0,0
4947,ING5,0,0
4948,GCK,0,0
4949,PRKCZ,0,0
4950,GABARAP,0,0
4951,MPND,0,0
4952,UST,0,0
4953,NDUFA10,0,0
4954,LINGO1,0,0
4955,PSME4,0,0
4956,C7,0,0
4957,SH2D1A,0,0
4958,SRA1,0,0
4959,PPCS,0,0
4960,RXFP4,0,0
4961,OLFM4,0,0
4962,TNKS1BP1,0,0
4963,NCOA7,0,0
4964,SMS,0,0
4965,VNN2,0,0
4966,HLA-DOB,0,0
4967,NEMF,0,0
4968,RAPGEF3,0,0
4969,PLCB1,0,0
4970,PAH,0,0
4971,PTGS1,0,0
4972,CCR6,0,0
4973,KIAA0319L,0,0
4974,OPLAH,0,0
4975,SOCS3,0,0
4976,B4GALT1,0,0
4977,RPS10,0,0
4978,EML4,0,0
4979,CBX6,0,0
4980,UXT,0,0
4981,TNMD,0,0
4982,VASN,0,0
4983,HK1,0,0
4984,POTEB2,0,0
4985,RIOK3,0,0
4986,TNFRSF12A,0,0
4987,SNX5,0,0
4988,PLS1,0,0
4989,DDA1,0,0
4990,MAGEL2,0,0
4991,HFM1,0,0
4992,PRPH2,0,0
4993,APOBEC3C,0,0
4994,PYGO2,0,0
4995,IQGAP2,0,0
4996,SIRT6,0,0
5101,CYP3A4,0,0
5102,XPNPEP1,0,0
5103,E2F2,0,0
5104,METTL16,0,0
5105,SIM1,0,0
5106,SH2D4A,0,0
5107,VTI1B,0,0
5108,RBL1,0,0
5109,MED6,0,0
5110,SYNM,0,0
5111,TK2,0,0
5112,CYP11B1,0,0
5113,KBTBD7,0,0
5114,GAGE12E,0,0
5115,VRK1,0,0
5116,FGF23,0,0
5117,LPCAT1,0,0
5118,CLCN1,0,0
5119,AGPS,0,0
5120,IRAK4,0,0
5121,MED9,0,0
5122,PDX1,0,0
5123,PIK3R6,0,0
5124,ARF6,0,0
5125,CD5,0,0
5126,CYC1,0,0
5127,TP63,0,0
5128,KRR1,0,0
5129,VLDLR,0,0
5130,CDAN1,0,0
5131,SH3GL2,0,0
5132,RAD52,0,0
5133,HSPB3,0,0
5134,RPL13,0,0
5135,TIMM10,0,0
5136,MGST3,0,0
5137,SEC63,0,0
5138,SLC35B4,0,0
5139,ERAL1,0,0
5140,SPATA16,0,0
5141,FBXW4,0,0
5142,DDX24,0,0
5143,ADCYAP1R1,0,0
5144,TTC26,0,0
5145,EIF3C,0,0
5146,RNF20,0,0
5147,SIGMAR1,0,0
5148,DOLK,0,0
5149,KCNAB3,0,0
5150,KISS1,0,0
5151,NPDC1,0,0
5152,CTC1,0,0
5153,TCF12,0,0
5154,ROPN1L,0,0
5155,FANCL,0,0
5156,DDT,0,0
5157,CH25H,0,0
5158,WNT10B,0,0
5159,PTPN3,0,0
5160,ZNF622,0,0
5161,STX18,0,0
5162,SPA17,0,0
5163,RFC4,0,0
5164,ORMDL2,0,0
5165,LSM11,0,0
5166,CPS1,0,0
5167,KCNQ3,0,0
5168,GAN,0,0
5169,S1PR1,0,0
5170,MAP3K11,0,0
5171,GUCY2C,0,0
5172,DNAH9,0,0
5173,OPTN,0,0
5174,IFT172,0,0
5175,PIAS1,0,0
5176,HMGN4,0,0
5177,IL15,0,0
5178,LEFTY1,0,0
5179,EPHX1,0,0
5180,CACNB2,0,0
5181,VEGFC,0,0
5182,PLEC,0,0
5183,DHCR24,0,0
5184,ATP6V0B,0,0
5185,METTL15,0,0
5186,ACACB,0,0
5187,CRYL1,0,0
5188,NPFF,0,0
5189,RPS6KB2,0,0
5190,CXCR2,0,0
5191,CER1,0,0
5192,TIMM9,0,0
5193,POLD3,0,0
5194,CCDC114,0,0
5195,FBP1,0,0
5196,SLC12A2,0,0
5197,STBD1,0,0
5198,RPL9,0,0
5199,ERCC6,0,0
5200,CSTB,1,0
5201,LGALS13,0,0
5202,METTL3,0,0
5203,SGCD,0,0
5204,PIGT,0,0
5205,BID,0,0
5206,RFNG,0,0
5207,RNF41,0,0
5208,THEM4,0,0
5209,DEPDC1B,0,0
5210,COL4A1,1,0
5211,SMARCAD1,0,0
5212,HLA-DRA,0,0
5213,KATNAL2,0,0
5214,THOC1,0,0
5215,PPP1R26,0,0
5216,XPA,0,0
5217,POU4F1,0,0
5218,LIPC,0,0
5219,ATP5MC2,0,0
5220,NCR2,0,0
5221,SERPINB13,0,0
5222,FBRS,0,0
5223,H3-5,0,0
5224,CDT1,0,0
5225,DNMT1,0,0
5226,NR4A2,0,0
5227,EIF2B5,0,0
5228,SNX12,0,0
5229,ITGB1,0,0
5230,CPE,0,0
5231,PER1,0,0
5232,REPIN1,0,0
5233,TAF3,0,0
5234,KNTC1,0,0
5235,MFNG,0,0
5236,MARK2,0,0
5237,SNRPD2,0,0
5238,USP1,0,0
5239,CLDN23,0,0
5240,SLAMF6,0,0
5241,XRCC4,0,0
5242,NCOA4,0,0
5243,CENPT,0,0
